payment_id,timestamp,currency,amount,amount_cad,channel,customer_segment,customer_risk_tier,sender_country,receiver_country,cross_border,sender_bic,receiver_bic,sender_id,receiver_id,payment_purpose,sanctions_flag,rule_high_value,rule_cb_high,rule_high_risk_country,date,rule_velocity,date_dt,near_threshold,rule_structuring,flagged
6027,2024-06-21 05:38:00,AUD,91254.48,82129.03,SEPA,SMB,Low,DK,AR,1,RJWHDKCWHAN,IVDOCH9O66O,15155,36812,Loan Repayment,0,0,1,0,2024-06-21,0,2024-06-21,0,0,1
3204,2024-12-08 17:00:00,CAD,81344.03,81344.03,SWIFT,Retail,Low,DE,CN,1,EGSISAHD3OG,VBRUMX6DNP8,15155,38806,Invoice Payment,0,0,1,0,2024-12-08,0,2024-12-08,0,0,1
7329,2024-01-26 03:32:00,AUD,157517.27,141765.54,SWIFT,Retail,Medium,CA,HK,1,TBIUAEZF1P5,UWZHITSIK45,15157,30153,Internal Transfer,0,1,1,0,2024-01-26,0,2024-01-26,0,0,1
9837,2024-08-09 09:11:00,USD,195309.99,263668.49,SEPA,SMB,Low,NZ,DE,1,BLKUIESPSJN,LAZNPL21RLQ,15158,25976,Remittance,0,1,1,0,2024-08-09,0,2024-08-09,0,0,1
5702,2024-02-19 02:53:00,GBP,17248.3,29667.08,SWIFT,Retail,Low,ZA,ZA,0,GWPSFRP4LJF,BKOYIT1A4F2,15159,33723,FX Transfer,0,0,0,0,2024-02-19,0,2024-02-19,0,0,0
7550,2024-12-27 03:09:00,CNY,653411.31,124148.15,SWIFT,Retail,Low,AU,IE,1,PFBOFREMOPQ,LSJCAUF43GM,15159,23329,Loan Repayment,0,1,1,0,2024-12-27,0,2024-12-27,0,0,1
7322,2025-04-10 19:21:00,USD,152024.42,205232.97,ACH,Retail,Low,FR,ZA,1,DAVJAUNMTD8,ZKXTCNEYNF8,15159,38059,Remittance,0,1,1,0,2025-04-10,0,2025-04-10,0,0,1
3848,2024-11-20 08:43:00,CAD,118374.54,118374.54,ACH,Retail,Low,PL,JP,1,BIEHUSE6R1L,VBVBSA6RRYU,15160,34662,Vendor Settlement,0,1,1,0,2024-11-20,0,2024-11-20,0,0,1
5732,2025-04-12 17:50:00,INR,2402157.69,38434.52,SWIFT,SMB,Medium,MX,RU,1,OHJBMXEUEGU,HTWWJPYCJN7,15160,34544,Loan Repayment,0,0,0,1,2025-04-12,0,2025-04-12,0,0,1
185,2025-04-13 09:17:00,GBP,93202.5,160308.3,WIRE,Corporate,Low,GB,RU,1,ERPRNLBR4CJ,CPBHDK4E8N0,15160,37302,Payroll,0,1,1,1,2025-04-13,0,2025-04-13,0,0,1
8023,2024-01-01 06:02:00,GBP,66361.16,114141.2,WIRE,Retail,Low,AU,SE,1,DWQMNZOJR9T,FFHNTRTVQ46,15162,28642,Remittance,0,1,1,0,2024-01-01,0,2024-01-01,0,0,1
3498,2024-10-07 06:24:00,CAD,126605.55,126605.55,ACH,Retail,Low,BR,IE,1,WAGLNLHBDS6,XVFMIE9MD68,15163,36093,Loan Repayment,0,1,1,0,2024-10-07,0,2024-10-07,0,0,1
4321,2024-01-03 15:03:00,GBP,124728.56,214533.12,SWIFT,SMB,Medium,PL,DE,1,HCWIIEN4HS3,UUTTPL4A5FN,15164,20130,Tax Payment,0,1,1,0,2024-01-03,0,2024-01-03,0,0,1
4267,2024-12-27 17:54:00,JPY,13933352.75,153266.88,WIRE,Retail,Medium,AU,CH,1,IRGODK24LFB,JFTWINC5HXK,15164,39218,Payroll,0,1,1,0,2024-12-27,0,2024-12-27,0,0,1
6062,2025-09-04 14:30:00,JPY,9712472.84,106837.2,ACH,SMB,Low,AE,SA,1,CRUEAU3YNK5,NGTWRUIZ0M6,15164,39844,Loan Repayment,0,1,1,0,2025-09-04,0,2025-09-04,0,0,1
2378,2025-09-14 20:04:00,GBP,51134.07,87950.6,ACH,Retail,Low,IT,IE,1,AZMVCHZX6NH,GFZFNZNC1KI,15165,38694,Internal Transfer,0,0,1,0,2025-09-14,0,2025-09-14,0,0,1
2687,2024-03-16 13:12:00,CAD,103139.08,103139.08,ACH,Corporate,High,FR,IT,1,SHQIBRDQY0P,XEOMFRSYHAC,15168,39045,Loan Repayment,0,1,1,0,2024-03-16,0,2024-03-16,0,0,1
6621,2025-05-02 04:51:00,AUD,117898.43,106108.59,SEPA,Retail,High,UA,SA,1,USTPBRYK7E9,LSFEMXKNPJV,15168,20563,Invoice Payment,0,1,1,0,2025-05-02,0,2025-05-02,0,0,1
8050,2025-04-05 19:27:00,CAD,97991.44,97991.44,ACH,SMB,Medium,DK,IT,1,ZOSIARMT7VA,IGBHITHWDCS,15170,30166,Payroll,0,0,1,0,2025-04-05,0,2025-04-05,1,0,1
1223,2025-04-10 17:16:00,INR,11837349.22,189397.59,SWIFT,Retail,Low,JP,NO,1,CRGHPLRZKMJ,BUJCRUQV5SW,15172,36820,FX Transfer,0,1,1,0,2025-04-10,0,2025-04-10,0,0,1
8698,2025-02-08 09:30:00,EUR,60911.47,89539.86,ACH,Retail,Low,SE,ES,1,NBAPSAUCPGD,KBNZBRV8HZN,15173,34957,Invoice Payment,0,0,1,0,2025-02-08,0,2025-02-08,0,0,1
4620,2025-08-25 14:00:00,INR,12181034.94,194896.56,SEPA,Retail,Low,RU,AR,1,MHNVMXA9HMI,JXZLIERZUTB,15173,22545,Loan Repayment,0,1,1,0,2025-08-25,0,2025-08-25,0,0,1
3917,2025-08-26 10:32:00,CAD,74160.16,74160.16,ACH,SMB,Low,NZ,AE,1,DFOKPLYQA03,HNECTR6CDAA,15175,38093,Loan Repayment,0,0,0,0,2025-08-26,0,2025-08-26,0,0,0
2126,2025-04-11 21:39:00,EUR,156394.25,229899.55,SWIFT,SMB,Medium,NZ,IT,1,ZVCKCA9NGBA,NHAHINMEPQM,15177,35052,Loan Repayment,0,1,1,0,2025-04-11,0,2025-04-11,0,0,1
2478,2025-07-24 01:54:00,INR,11259631.05,180154.1,SWIFT,Retail,Low,JP,NO,1,LLYTNZCAPU2,MJUCSEVJIK4,15177,32130,FX Transfer,0,1,1,0,2025-07-24,0,2025-07-24,0,0,1
4436,2025-05-04 19:57:00,GBP,135005.93,232210.2,SWIFT,Retail,Low,SG,NO,1,CZSGSEDMLI5,IGODCAJ10JU,15178,37657,Vendor Settlement,0,1,1,0,2025-05-04,0,2025-05-04,0,0,1
5847,2025-02-18 10:03:00,INR,6885999.83,110176.0,ACH,Private Banking,Low,UA,TR,1,ZCQQUA8I354,DAAPAUMVGDM,15179,29265,Remittance,0,1,1,0,2025-02-18,0,2025-02-18,0,0,1
6218,2025-05-09 06:46:00,JPY,18484017.34,203324.19,ACH,Retail,Medium,NL,JP,1,JRPMCN66XFC,WZYOCAMJLUO,15182,23453,FX Transfer,0,1,1,0,2025-05-09,0,2025-05-09,0,0,1
2225,2025-08-02 11:53:00,AUD,71114.07,64002.66,SWIFT,Retail,Low,DE,IN,1,IXUPMXCWIQE,AGVXNLJQQFR,15183,22322,FX Transfer,0,0,0,0,2025-08-02,0,2025-08-02,0,0,0
9977,2024-12-21 07:38:00,EUR,161728.93,237741.53,SEPA,Retail,Low,IT,SG,1,OAQSDEHWC6J,YXKRTRQWCRV,15184,37305,Invoice Payment,0,1,1,0,2024-12-21,0,2024-12-21,0,0,1
9940,2024-05-20 05:22:00,CNY,735177.75,139683.77,ACH,Retail,Low,SE,GB,1,YAIHHKG317U,CVLGIN5KYV1,15185,21288,Vendor Settlement,0,1,1,0,2024-05-20,0,2024-05-20,0,0,1
2205,2025-02-20 02:59:00,CNY,946993.47,179928.76,ACH,Corporate,Low,TR,MX,1,YJVNES7NV54,GHLANOMU4UR,15187,26796,Payroll,0,1,1,0,2025-02-20,0,2025-02-20,0,0,1
6271,2024-05-25 06:10:00,AUD,22342.79,20108.51,SWIFT,SMB,Medium,AR,NO,1,CJLMESAYW6D,ZAYIHK70Z0X,15188,26269,FX Transfer,0,0,0,0,2024-05-25,0,2024-05-25,0,0,0
1576,2024-03-21 07:13:00,CAD,103933.82,103933.82,SWIFT,Corporate,Medium,US,US,0,DZCENO0DT70,ZTDQIEPK89O,15190,22316,Internal Transfer,0,1,0,0,2024-03-21,0,2024-03-21,0,0,1
9148,2024-12-30 14:55:00,EUR,110439.24,162345.68,SWIFT,SMB,Low,AU,IE,1,FTPANZKX0U7,SJLDSABIRT0,15192,20238,Vendor Settlement,0,1,1,0,2024-12-30,0,2024-12-30,0,0,1
6902,2025-02-01 15:58:00,EUR,23664.71,34787.12,SWIFT,Corporate,Low,CH,AU,1,ZSYEMX9EXQJ,AYXJSA2OXSQ,15195,32323,FX Transfer,0,0,0,0,2025-02-01,0,2025-02-01,0,0,0
6858,2025-05-06 10:56:00,USD,13159.34,17765.11,ACH,Retail,Medium,CA,JP,1,QYJASA3207E,BWBNARH8C7Q,15196,24517,Invoice Payment,0,0,0,0,2025-05-06,0,2025-05-06,0,0,0
290,2024-11-27 03:42:00,AUD,79285.9,71357.31,SWIFT,Retail,Low,CH,CN,1,IXUOAER6IJY,GGGFSAIT4MR,15198,31755,Invoice Payment,0,0,0,0,2024-11-27,0,2024-11-27,0,0,0
7685,2024-12-28 09:44:00,EUR,22174.79,32596.94,SWIFT,Corporate,Low,NZ,GB,1,FOZPAEPIGHL,PVMJHKDNT1I,15198,26517,Invoice Payment,0,0,0,0,2024-12-28,0,2024-12-28,0,0,0
3546,2024-05-10 23:51:00,GBP,119779.38,206020.53,SWIFT,Retail,Low,AE,FR,1,TZSNCAVN5UQ,DVZJMXA7T0Y,15199,37221,FX Transfer,0,1,1,0,2024-05-10,0,2024-05-10,0,0,1
4532,2024-10-12 08:42:00,INR,10719600.6,171513.61,WIRE,Retail,Low,SG,UA,1,MHHACNCOMZV,DCOFFREGEJ4,15200,32984,FX Transfer,0,1,1,1,2024-10-12,0,2024-10-12,0,0,1
1517,2025-03-15 12:09:00,CAD,91773.04,91773.04,WIRE,SMB,Medium,NO,UA,1,KZFGHKGBJHQ,RHHTNL66OLX,15200,30698,Remittance,0,0,1,1,2025-03-15,0,2025-03-15,0,0,1
8012,2024-12-18 02:20:00,AUD,69659.1,62693.19,ACH,Retail,Low,CA,PL,1,ZVCLDKWTDV9,WKAUAEVEAW1,15203,25951,Payroll,0,0,0,0,2024-12-18,0,2024-12-18,0,0,0
2402,2024-03-23 03:15:00,CNY,1085596.43,206263.32,ACH,Retail,Low,UA,NL,1,EFSUTRRG3PF,LTUPRUN7S3Z,15205,39061,Internal Transfer,0,1,1,0,2024-03-23,0,2024-03-23,0,0,1
9147,2024-04-30 12:34:00,USD,131564.72,177612.37,WIRE,Retail,Low,SE,SG,1,BMOYUS8H49F,YWGNESB3NEA,15206,33219,Invoice Payment,0,1,1,0,2024-04-30,0,2024-04-30,0,0,1
2430,2025-08-05 19:46:00,USD,145628.0,196597.8,SWIFT,SMB,Low,SG,NO,1,UCXVSGQXXA4,KWTIHKWW64K,15206,34370,Vendor Settlement,0,1,1,0,2025-08-05,0,2025-08-05,0,0,1
4324,2025-03-28 15:47:00,CAD,74382.26,74382.26,ACH,Retail,Low,BR,CA,1,AIAYSGN3ZHK,FDRQAUB3TZM,15207,38161,Internal Transfer,0,0,0,0,2025-03-28,0,2025-03-28,0,0,0
2194,2024-12-30 12:20:00,INR,13755003.84,220080.06,SWIFT,Retail,Low,RU,AE,1,DHTPBRBQ78P,YSCPINKV4DI,15208,23223,FX Transfer,0,1,1,0,2024-12-30,0,2024-12-30,0,0,1
6615,2024-05-19 02:29:00,GBP,121733.66,209381.9,SWIFT,Retail,Low,CA,AR,1,PBXCCNGZ5MA,IXCZCATX1EZ,15212,23023,Loan Repayment,0,1,1,0,2024-05-19,0,2024-05-19,0,0,1
5314,2025-03-31 21:11:00,INR,6455618.7,103289.9,ACH,Retail,Medium,NO,IN,1,BYABCAXYQB1,SZZSNLDK194,15213,30520,Internal Transfer,0,1,1,0,2025-03-31,0,2025-03-31,0,0,1
963,2024-01-02 18:45:00,AUD,160976.58,144878.92,SWIFT,Retail,Medium,SG,CA,1,XZTJARMFI1Y,GSOPAEMF4RC,15214,37990,Remittance,0,1,1,0,2024-01-02,0,2024-01-02,0,0,1
9726,2025-05-17 00:30:00,CAD,4258.98,4258.98,SWIFT,Retail,Low,NL,AR,1,XKSKIN8YJ2N,PKBWCH1NBZN,15214,39612,Vendor Settlement,0,0,0,0,2025-05-17,0,2025-05-17,0,0,0
1278,2024-02-01 14:00:00,USD,87261.22,117802.65,SWIFT,Retail,Low,DE,AE,1,SVFOJPA5RAX,HWKVMXM95I8,15215,26701,Tax Payment,0,1,1,0,2024-02-01,0,2024-02-01,0,0,1
8025,2025-05-28 16:42:00,CAD,132005.7,132005.7,SWIFT,Retail,Low,GB,MX,1,GVVOHKEKYVH,FCPXITWWFBF,15217,31742,Vendor Settlement,0,1,1,0,2025-05-28,0,2025-05-28,0,0,1
1680,2025-07-08 21:02:00,AUD,59332.69,53399.42,SWIFT,Private Banking,Low,SG,UA,1,REBQSE6PKUB,RROIIEQ68KC,15217,23871,FX Transfer,0,0,0,1,2025-07-08,0,2025-07-08,0,0,1
9244,2024-06-05 00:55:00,CNY,35120.96,6672.98,WIRE,Retail,Low,ES,CN,1,UTYAARWT3LR,IYFIPLBOP5S,15220,27069,Invoice Payment,0,0,0,0,2024-06-05,0,2024-06-05,0,0,0
2628,2024-05-23 09:19:00,USD,124298.49,167802.96,SWIFT,Corporate,Low,SE,AE,1,NOKNSECE1L5,BQYQCHUMMC6,15221,21364,Invoice Payment,0,1,1,0,2024-05-23,0,2024-05-23,0,0,1
5543,2024-11-16 16:40:00,GBP,31867.43,54811.98,SEPA,Corporate,Low,DE,ZA,1,NIDLZANJ7YT,ASVQSGZ1Q5M,15221,21505,Internal Transfer,0,0,0,0,2024-11-16,0,2024-11-16,0,0,0
8780,2024-01-25 14:17:00,AUD,16716.64,15044.98,SWIFT,Retail,Low,SG,NO,1,ALUPGBZHTHL,VBQGDK249QC,15224,25448,Loan Repayment,0,0,0,0,2024-01-25,0,2024-01-25,0,0,0
2686,2024-10-18 07:56:00,GBP,31896.98,54862.81,SWIFT,Retail,Low,RU,NL,1,YFQMNZWU8IM,BNDECHMSW5V,15225,23520,FX Transfer,0,0,0,0,2024-10-18,0,2024-10-18,0,0,0
623,2025-03-10 19:23:00,CAD,23427.66,23427.66,SWIFT,Retail,Low,DE,JP,1,UNGMZA9EVTX,HDUSNZPGXGQ,15225,23235,Vendor Settlement,0,0,0,0,2025-03-10,0,2025-03-10,0,0,0
1894,2025-02-20 06:45:00,AUD,147586.88,132828.19,ACH,Corporate,Low,CH,GB,1,YNQKIN7I17O,XAIMINZ4GO5,15226,23171,Internal Transfer,0,1,1,0,2025-02-20,0,2025-02-20,0,0,1
9782,2024-06-24 23:15:00,GBP,143732.69,247220.23,SWIFT,Retail,Low,CN,SG,1,TMXZSGVFKCL,NVDPAER6G21,15227,21854,Tax Payment,0,1,1,0,2024-06-24,0,2024-06-24,0,0,1
3857,2024-04-06 11:00:00,INR,3340473.88,53447.58,ACH,SMB,Low,IT,GB,1,DFDCHK2GR0P,GXEFGB6K02X,15228,20728,Tax Payment,0,0,0,0,2024-04-06,0,2024-04-06,0,0,0
1080,2024-06-26 18:42:00,CAD,139531.86,139531.86,SEPA,Corporate,Low,DE,SA,1,IDQXARM05XM,XLFECAIM4FH,15229,32940,Payroll,0,1,1,0,2024-06-26,0,2024-06-26,0,0,1
2958,2025-03-09 02:44:00,AUD,151050.62,135945.56,SWIFT,Retail,Low,AU,ZA,1,HJSTUS9DOEZ,LEHGSE3TEMW,15229,26633,FX Transfer,0,1,1,0,2025-03-09,0,2025-03-09,0,0,1
1792,2024-12-04 16:06:00,GBP,158799.93,273135.88,SWIFT,Retail,Low,TR,MX,1,MDIUCHD0UKA,IHMBSE85ETJ,15230,29117,Vendor Settlement,0,1,1,0,2024-12-04,0,2024-12-04,0,0,1
3739,2025-03-23 10:23:00,GBP,65630.6,112884.63,SWIFT,Retail,Low,MX,NL,1,EVMXCNIF2ZG,NUAGINNK6IP,15233,32795,Payroll,0,1,1,0,2025-03-23,0,2025-03-23,0,0,1
722,2024-02-07 16:09:00,INR,13957042.06,223312.67,ACH,Retail,Low,GB,ES,1,JINDDKT8723,WAJKCAL8768,15234,27188,Remittance,0,1,1,0,2024-02-07,0,2024-02-07,0,0,1
4187,2024-08-05 23:06:00,AUD,41725.02,37552.52,SWIFT,Corporate,Low,ZA,IT,1,JMMKFRP4O4K,NNJRFRQLLKJ,15235,21594,Invoice Payment,0,0,0,0,2024-08-05,0,2024-08-05,0,0,0
8411,2025-01-28 19:36:00,GBP,56612.8,97374.02,SWIFT,Retail,Medium,FR,ZA,1,NVEYSETZWMM,JRRPCNAQSXK,15235,34930,Invoice Payment,0,0,1,0,2025-01-28,0,2025-01-28,1,0,1
3071,2024-03-31 21:00:00,CNY,10421.22,1980.03,SWIFT,Corporate,Low,TR,CA,1,EAYBNZXGHUF,VCPVCABHOGS,15236,20222,Tax Payment,0,0,0,0,2024-03-31,0,2024-03-31,0,0,0
2165,2025-09-16 19:26:00,GBP,103154.81,177426.27,SWIFT,Retail,Low,NZ,JP,1,SMJDUSP5R2U,FZDQCNGTJWB,15236,30061,FX Transfer,0,1,1,0,2025-09-16,0,2025-09-16,0,0,1
3927,2024-10-12 20:53:00,EUR,128898.55,189480.87,WIRE,Retail,Medium,IN,AE,1,PNYZBRZAB0D,WUWLAEQC1KG,15237,33069,Vendor Settlement,0,1,1,0,2024-10-12,0,2024-10-12,0,0,1
5777,2024-08-11 23:05:00,CNY,175447.37,33335.0,ACH,Retail,Medium,US,BR,1,YHIOSGXE59W,BVPIES9MHN0,15239,36321,Invoice Payment,0,0,0,0,2024-08-11,0,2024-08-11,0,0,0
8374,2024-06-16 12:50:00,CNY,669758.1,127254.04,WIRE,Retail,Low,GB,RU,1,YERQBRXOB4Q,VBULCAFL27W,15240,26075,Remittance,0,1,1,1,2024-06-16,0,2024-06-16,0,0,1
8954,2024-03-26 11:49:00,JPY,15110482.79,166215.31,WIRE,Corporate,Low,UA,NO,1,TPCNJPJ35XU,AIOBITWMTNP,15241,22284,Vendor Settlement,0,1,1,0,2024-03-26,0,2024-03-26,0,0,1
7152,2025-04-24 10:47:00,INR,6797964.29,108767.43,WIRE,Retail,Low,ZA,MX,1,WGJXGBEQIUJ,BMZQAE1G090,15241,30976,Invoice Payment,0,1,1,0,2025-04-24,0,2025-04-24,0,0,1
5916,2025-06-29 01:58:00,CNY,345444.8,65634.51,WIRE,Retail,Medium,ES,BR,1,XIVAJP156AF,AQVLPLGB53T,15241,39505,FX Transfer,0,0,0,0,2025-06-29,0,2025-06-29,0,0,0
9519,2025-02-14 06:15:00,AUD,31034.29,27930.86,SWIFT,Corporate,Low,NZ,ZA,1,LZBGESOV86T,USWDITKQQNS,15242,31024,FX Transfer,0,0,0,0,2025-02-14,0,2025-02-14,0,0,0
9764,2025-05-16 07:21:00,USD,147489.31,199110.57,SWIFT,SMB,Low,AE,DK,1,TYGBITAYZRF,AVVWCNJW9EE,15242,35112,Payroll,0,1,1,0,2025-05-16,0,2025-05-16,0,0,1
7491,2024-05-01 22:24:00,CAD,86966.24,86966.24,ACH,SMB,Medium,RU,UA,1,VWUGCHN6INY,MAIZDEH7XMY,15247,26352,Loan Repayment,0,0,1,1,2024-05-01,0,2024-05-01,0,0,1
5640,2025-05-02 02:35:00,JPY,7234848.55,79583.33,SWIFT,SMB,Low,HK,DE,1,WGACJP9F38O,BBYHUA1HU22,15247,38365,Internal Transfer,0,0,1,0,2025-05-02,0,2025-05-02,0,0,1
2160,2024-06-03 02:30:00,CNY,5722.95,1087.36,SWIFT,Retail,Medium,IT,AE,1,YBGPAUAHUNP,JUBZCNT2KG2,15248,36644,Vendor Settlement,0,0,0,0,2024-06-03,0,2024-06-03,0,0,0
124,2024-12-03 08:21:00,EUR,76629.61,112645.53,SWIFT,SMB,Medium,NZ,US,1,WUQQCN22I2F,BZIJTRWMTOC,15248,25425,Payroll,0,1,1,0,2024-12-03,0,2024-12-03,0,0,1
1626,2025-07-24 05:43:00,CAD,148865.93,148865.93,SWIFT,Retail,Low,NO,AR,1,JGRDUAAVJA6,AWBIIEE7KMW,15248,25364,FX Transfer,0,1,1,0,2025-07-24,0,2025-07-24,0,0,1
2272,2025-07-04 16:34:00,JPY,8457417.1,93031.59,ACH,Retail,Medium,BR,BR,0,QUZQDEFS9SC,DSWSCNV2MX9,15249,29308,Invoice Payment,0,0,0,0,2025-07-04,0,2025-07-04,0,0,0
6405,2025-04-06 20:00:00,CNY,245981.98,46736.58,SWIFT,Retail,Low,NO,CH,1,TGKMNZN81IP,VFHSMXZQ33A,15252,32566,Invoice Payment,0,0,0,0,2025-04-06,0,2025-04-06,0,0,0
8091,2025-07-03 07:36:00,CAD,40384.7,40384.7,SEPA,Corporate,Low,IN,DE,1,KEBXSAMZWK8,DVHDIE25BFY,15253,29963,FX Transfer,0,0,0,0,2025-07-03,0,2025-07-03,0,0,0
5251,2024-09-25 13:44:00,GBP,125706.45,216215.09,SWIFT,Private Banking,High,NL,HK,1,JULWFRV7L7S,WFBQCAEVFK4,15254,33213,Vendor Settlement,0,1,1,0,2024-09-25,0,2024-09-25,0,0,1
5784,2025-02-04 17:59:00,CNY,380376.61,72271.56,SWIFT,Corporate,Low,ZA,DK,1,SRRVAUOCWYW,QENXAESWQ4M,15254,32802,Internal Transfer,0,0,0,0,2025-02-04,0,2025-02-04,0,0,0
2089,2024-07-12 21:41:00,GBP,69965.95,120341.43,WIRE,SMB,Low,HK,BR,1,VGOFFRUF6FN,QYDPBRBH550,15256,33097,Tax Payment,0,1,1,0,2024-07-12,0,2024-07-12,0,0,1
9122,2024-02-09 05:19:00,INR,7042286.92,112676.59,SWIFT,Retail,Low,AE,CA,1,LDVDIE84TCS,AHKSAU586HL,15257,32885,FX Transfer,0,1,1,0,2024-02-09,0,2024-02-09,0,0,1
9867,2024-09-27 22:30:00,INR,5695670.04,91130.72,SWIFT,SMB,Low,ZA,RU,1,BLJBCHMA87X,MGKFSAAB2UQ,15258,32224,Vendor Settlement,1,0,1,1,2024-09-27,0,2024-09-27,0,0,1
1242,2025-06-22 06:53:00,AUD,105214.38,94692.94,SWIFT,SMB,High,ES,AE,1,VOPUJPR2WHS,ZANIUS4QGS6,15258,35861,Loan Repayment,0,0,1,0,2025-06-22,0,2025-06-22,0,0,1
3335,2025-06-16 20:33:00,JPY,1879129.37,20670.42,ACH,Corporate,Low,AE,IN,1,NQXAAUDNYTK,IJGBJPFY6BS,15259,33032,FX Transfer,0,0,0,0,2025-06-16,0,2025-06-16,0,0,0
7520,2025-09-13 23:19:00,USD,66466.44,89729.69,ACH,Retail,Medium,PL,IE,1,MFISMXXYYAL,UXTRRUK6S5V,15259,22696,Remittance,0,0,1,0,2025-09-13,0,2025-09-13,0,0,1
3303,2025-06-08 12:48:00,USD,19548.76,26390.83,SWIFT,Retail,Medium,IN,NO,1,LPQGGBUUTRR,NWHLBRLQKXM,15261,23578,Vendor Settlement,0,0,0,0,2025-06-08,0,2025-06-08,0,0,0
5299,2025-09-06 09:39:00,EUR,88927.26,130723.07,SWIFT,SMB,Medium,RU,NZ,1,VRNTNLORARL,ABXRTRFALPD,15262,24225,Remittance,0,1,1,0,2025-09-06,0,2025-09-06,0,0,1
7183,2024-11-16 21:14:00,EUR,90279.2,132710.42,SWIFT,Private Banking,Medium,FR,CH,1,NTOWCAHREXB,KYGLARSLW1M,15264,23591,Remittance,0,1,1,0,2024-11-16,0,2024-11-16,0,0,1
7585,2025-02-03 06:20:00,CAD,137214.52,137214.52,SWIFT,SMB,Low,BR,IN,1,PNLPESM630S,JNUOIE6A5P0,15264,36462,Vendor Settlement,0,1,1,0,2025-02-03,0,2025-02-03,0,0,1
3972,2024-03-24 07:55:00,CNY,119031.83,22616.05,SWIFT,Private Banking,Medium,JP,CH,1,UFOFIE3JJT0,ABDYSGCLK08,15265,26629,Payroll,0,0,0,0,2024-03-24,0,2024-03-24,0,0,0
79,2024-07-09 15:20:00,CNY,270007.75,51301.47,WIRE,Retail,Low,HK,ES,1,GXMWCNW2FVM,NAAZTRUVH7K,15265,26461,Vendor Settlement,0,0,0,0,2024-07-09,0,2024-07-09,0,0,0
5264,2024-05-30 23:01:00,JPY,19981580.21,219797.38,ACH,Retail,Low,SE,GB,1,IVXADKJKXU2,POQIPLDW4T7,15266,26884,Invoice Payment,0,1,1,0,2024-05-30,0,2024-05-30,0,0,1
6107,2025-01-06 15:14:00,USD,127282.79,171831.77,SWIFT,SMB,Low,TR,CH,1,WSEKAUR962U,WZSDSAEPJXY,15268,29475,Loan Repayment,0,1,1,0,2025-01-06,0,2025-01-06,0,0,1
2302,2025-01-21 22:24:00,AUD,108037.23,97233.51,SWIFT,Retail,Low,JP,SE,1,YXCCFRISWK3,CXGDESU2LME,15268,23475,Vendor Settlement,0,0,1,0,2025-01-21,0,2025-01-21,1,0,1
221,2025-02-09 07:40:00,AUD,130493.27,117443.94,SWIFT,Corporate,Low,RU,CA,1,RNDBITUFGNY,AUUNCA4NZGN,15273,33875,Remittance,0,1,1,0,2025-02-09,0,2025-02-09,0,0,1
7435,2024-08-20 15:34:00,GBP,70911.35,121967.52,SWIFT,Corporate,High,IT,GB,1,ROVSPLLJZM8,OHWFMXSFQOW,15274,22800,Loan Repayment,0,1,1,0,2024-08-20,0,2024-08-20,0,0,1
5643,2025-06-26 14:51:00,USD,2505.6,3382.56,WIRE,Retail,Low,IN,SG,1,IHPGFRLJQ6K,SGDBITK1BWD,15274,38709,Loan Repayment,0,0,0,0,2025-06-26,0,2025-06-26,0,0,0
7541,2024-02-19 07:16:00,EUR,39219.85,57653.18,SWIFT,Private Banking,Low,JP,AE,1,IJZDSGOJNRN,THEIAEXAFJO,15275,21108,Loan Repayment,0,0,0,0,2024-02-19,0,2024-02-19,0,0,0
8165,2024-01-20 23:39:00,CNY,1096859.75,208403.35,SWIFT,Corporate,Low,GB,MX,1,ZIWVCHAM30J,JCQXINS55A9,15276,25338,Payroll,0,1,1,0,2024-01-20,0,2024-01-20,0,0,1
1246,2024-05-29 23:12:00,CNY,991951.51,188470.79,ACH,Corporate,Medium,NO,IT,1,BJZBNZHYMSK,DQGNUAXIB69,15276,28501,Loan Repayment,0,1,1,0,2024-05-29,0,2024-05-29,0,0,1
1996,2024-07-07 22:16:00,USD,85778.63,115801.15,ACH,SMB,Low,NL,SE,1,XWDJCHTSTCF,LQNKAULCG1W,15276,26956,Invoice Payment,0,1,1,0,2024-07-07,0,2024-07-07,0,0,1
1558,2025-03-01 03:12:00,AUD,93117.35,83805.62,WIRE,Retail,Low,SE,HK,1,SLMCDE49NNP,BEXASEJQBAI,15276,24643,FX Transfer,0,0,1,0,2025-03-01,0,2025-03-01,0,0,1
8752,2024-01-04 08:37:00,CNY,590948.57,112280.23,ACH,Retail,Low,BR,NL,1,RRECSE2ZKWE,URSUARV6U9R,15280,32642,Vendor Settlement,0,1,1,0,2024-01-04,0,2024-01-04,0,0,1
1229,2025-01-15 01:39:00,USD,175040.85,236305.15,SWIFT,Corporate,Low,GB,PL,1,HAYCNZ1S9KZ,WLVHDEP8D2Q,15281,20584,Vendor Settlement,0,1,1,0,2025-01-15,0,2025-01-15,0,0,1
3333,2025-02-01 04:20:00,INR,1062709.33,17003.35,SEPA,Retail,Medium,SG,MX,1,SCSKINQHV07,UZMRZAXZEQ5,15281,31892,Remittance,0,0,0,0,2025-02-01,0,2025-02-01,0,0,0
9404,2025-02-01 00:51:00,GBP,81823.87,140737.06,ACH,SMB,Low,IE,MX,1,UMLOFRS2WU6,UFTQSET4O9Y,15281,32279,Vendor Settlement,0,1,1,0,2025-02-01,0,2025-02-01,0,0,1
